line;code;canonical name;category;type;family code;family;sortkey?;autodetect?;exceptional?;script codes;other names;standard characters
7295;wbe;Waritai;Waritai language;regular;paa-lkp;Lakes Plain;;;;Latn;;
7296;wbf;Wara;Wara language;regular;alv-wan;Wara-Natyoro;;;;;;
7297;wbh;Wanda;Wanda language;regular;bnt-mwi;Mwika;;;;;;
7298;wbi;Wanji;Wanji language;regular;bnt-bki;Bena-Kinga;;;;Latn;Vwanji;
7299;wbj;Alagwa;Alagwa language;regular;cus-sou;South Cushitic;;;;;;
7300;wbk;Waigali;Waigali language;regular;nur-sou;Southern Nuristani;;;;;;
7301;wbl;Wakhi;Wakhi language;regular;xsc-skw;Saka-Wakhi;;;;Cyrl,Latn,Arab;;
7302;wbm;Wa;Wa language;regular;mkh-pal;Palaungic;;;;;Va;
7303;wbp;Warlpiri;Warlpiri language;regular;aus-pam;Pama-Nyungan;;;;Latn;;
7304;wbq;Waddar;Waddar language;regular;dra;Dravidian;;;;;;
7305;wbr;Wagdi;Wagdi language;regular;inc-bhi;Bhil;;;;;;
7306;wbt;Wanman;Wanman language;regular;;;;;;;
7307;wbv;Wajarri;Wajarri language;regular;aus-psw;Southwest Pama-Nyungan;;;;Latn;;
7308;wbw;Woi;Woi language;regular;poz-hce;Halmahera-Cenderawasih;;;;Latn;;
7309;wca;Yanomámi;Yanomámi language;regular;;;;;;;
7310;wci;Waci Gbe;Waci Gbe language;regular;alv-gbe;Gbe;;;;;;
7311;wdd;Wandji;Wandji language;regular;bnt-nze;Nzebi;;;;;;
7312;wdg;Wadaginam;Wadaginam language;regular;;;;;;;
7313;wdj;Wadjiginy;Wadjiginy language;regular;;;;;;Wagaydy,Wadyiginy,Wogaity,Patjtjamalh,Batjamalh,Batytyamalh,Batyamal,Bachamal,Wogait,Wagaitj,Wogati,Worgait,Worgite,Waggait,Waggite,Waggote,Waggate,Wagatsch,Waogatsch;
7314;wdt;Wendat;Wendat language;regular;iro-nor;North Iroquoian;;;;Latn;;
7315;wdu;Wadjigu;Wadjigu language;regular;;;;;;;
7316;wdy;Wadjabangayi;Wadjabangayi language;regular;;;;;;;
7317;wea;Wewaw;Wewaw language;regular;;;;;;;
7318;wec;Wè Western;Wè Western language;regular;kro-wee;Wee;;;;;;
7319;wed;Wedau;Wedau language;regular;poz-ocw;Western Oceanic;;;;Latn;;
7320;weh;Weh;Weh language;regular;nic-rnw;Western Ring;;;;;;
7321;wei;Kiunum;Kiunum language;regular;;;;;;;
7322;wem;Weme Gbe;Weme Gbe language;regular;alv-gbe;Gbe;;;;;;
7323;weo;Wemale;Wemale language;regular;poz-cma;Central Maluku;;;;;North Wemale,South Wemale;
7324;wer;Weri;Weri language;regular;paa;Papuan;;;;;;
7325;wes;Cameroon Pidgin;Cameroon Pidgin language;regular;crp;creole or pidgin;;;;Latn;Cameroonian Pidgin English,Cameroonian Creole,Kamtok;
7326;wet;Perai;Perai language;regular;poz-tim;Timoric;;;;;;
7327;weu;Welaung;Welaung language;regular;tbq-kuk;Kukish;;;;;Rawngtu Chin,Rawngtu;
7328;wew;Weyewa;Weyewa language;regular;poz-cet;Central-Eastern Malayo-Polynesian;;;;Latn;;
7329;wfg;Yafi;Yafi language;regular;paa-pau;Pauwasi;;;;;;
7330;wga;Wagaya;Wagaya language;regular;aus-pam;Pama-Nyungan;;;;;;
7331;wgb;Wagawaga;Wagawaga language;regular;;;;;;;
7332;wgg;Wangganguru;Wangganguru language;regular;aus-kar;Karnic;;;;Latn;;
7333;wgi;Wahgi;Wahgi language;regular;;;;;;;
7334;wgo;Waigeo;Waigeo language;regular;poz-hce;Halmahera-Cenderawasih;;;;;;
7335;wgu;Wirangu;Wirangu language;regular;aus-pam;Pama-Nyungan;;;;Latn;;
7336;wgy;Warrgamay;Warrgamay language;regular;aus-pam;Pama-Nyungan;;;;Latn;;
7337;wha;Manusela;Manusela language;regular;poz-cma;Central Maluku;;;;;Sou Upaa;
7338;whg;North Wahgi;North Wahgi language;regular;ngf;Trans-New Guinea;;;;;;
7339;whk;Wahau Kenyah;Wahau Kenyah language;regular;poz-swa;North Sarawakan;;;;;;
7340;whu;Wahau Kayan;Wahau Kayan language;regular;;;;;;;
7341;wib;Southern Toussian;Southern Toussian language;regular;alv-sav;Savanna;;;;;;
7342;wic;Wichita;Wichita language;regular;cdd;Caddoan;;;;Latn;;
7343;wie;Wik-Epa;Wik-Epa language;regular;aus-pmn;Paman;;;;;;
7344;wif;Wik-Keyangan;Wik-Keyangan language;regular;aus-pmn;Paman;;;;;;
7345;wig;Wik-Ngathana;Wik-Ngathana language;regular;aus-pmn;Paman;;;;;;
7346;wih;Wik-Me'anha;Wik-Me'anha language;regular;aus-pmn;Paman;;;;;;
7347;wii;Minidien;Minidien language;regular;qfa-tor;Torricelli;;;;Latn;;
7348;wij;Wik-Iiyanh;Wik-Iiyanh language;regular;aus-pmn;Paman;;;;;;
7349;wik;Wikalkan;Wikalkan language;regular;aus-pmn;Paman;;;;;;
7350;wil;Wilawila;Wilawila language;regular;aus-wor;Worrorran;;;;;;
7351;wim;Wik-Mungkan;Wik-Mungkan language;regular;aus-pmn;Paman;;;;Latn;;
7352;win;Winnebago;Winnebago language;regular;sio-msv;Mississippi Valley Siouan;;;;Latn;;
7353;wir;Wiraféd;Wiraféd language;regular;tup-gua;Tupi-Guarani;;;;Latn;;
7354;wiu;Wiru;Wiru language;regular;paa;Papuan;;;;;;
7355;wiv;Muduapa;Muduapa language;regular;poz-ocw;Western Oceanic;;;;Latn;Vitu,Vittu,Witu;
7356;wiy;Wiyot;Wiyot language;regular;aql;Algic;;;;Latn;;
7357;wja;Waja;Waja language;regular;alv-wjk;Waja-Kam;;;;;;
7358;wji;Warji;Warji language;regular;cdc-wst;West Chadic;;;;;;
7359;wka;Kw'adza;Kw'adza language;regular;cus-sou;South Cushitic;;;;;;
7360;wkb;Kumbaran;Kumbaran language;regular;dra;Dravidian;;;;;;
7361;wkd;Mo;Mo language;regular;poz-ocw;Western Oceanic;;;;Latn;Wakde;
7362;wkl;Kalanadi;Kalanadi language;regular;dra;Dravidian;;;;;;
7363;wku;Kunduvadi;Kunduvadi language;regular;dra;Dravidian;;;;;;
7364;wkw;Wakawaka;Wakawaka language;regular;aus-pam;Pama-Nyungan;;;;;;
7365;wky;Wangkayutyuru;Wangkayutyuru language;regular;aus-kar;Karnic;;;;;;
7366;wla;Walio;Walio language;regular;;;;;;;
7367;wlc;Mwali Comorian;Mwali Comorian language;regular;bnt-com;Comorian;sortkey;;;Latn;;
7368;wle;Wolane;Wolane language;regular;sem-eth;Ethiopian Semitic;;;;;;
7369;wlg;Kunbarlang;Kunbarlang language;regular;aus-gun;Gunwinyguan;;;;Latn;;
7370;wli;Waioli;Waioli language;regular;paa-nha;North Halmahera;;;;;;
7371;wlk;Wailaki;Wailaki language;regular;ath-pco;Pacific Coast Athabaskan;;;;Latn;;
7372;wll;Wali (Sudan);Wali (Sudan) language;regular;nub-hil;Hill Nubian;;;;;Wali;
7373;wlm;Middle Welsh;Middle Welsh language;regular;cel-bry;Brythonic;sortkey;autodetect;;Latn;;
7374;wlo;Wolio;Wolio language;regular;poz-wot;Wotu-Wolio;;;;Latn,Arab;;
7375;wlr;Wailapa;Wailapa language;regular;poz-vnc;North-Central Vanuatu;;;;Latn;;
7376;wls;Wallisian;Wallisian language;regular;poz-pnp;Nuclear Polynesian;;;;Latn;East Uvean,ʻUvean,Fakaʻuvea;
7377;wlu;Wuliwuli;Wuliwuli language;regular;;;;;;;
7378;wlv;Wichí Lhamtés Vejoz;Wichí Lhamtés Vejoz language;regular;sai-wic;Wichí;;;;Latn;;
7379;wlw;Walak;Walak language;regular;;;;;;;
7380;wlx;Wali (Ghana);Wali (Ghana) language;regular;nic-mre;Moré;;;;Latn;Wali,Waali,Walii;
7381;wly;Waling;Waling language;regular;sit-kic;Central Kiranti;;;;;;
7382;wmb;Wambaya;Wambaya language;regular;aus-mir;Mirndi;;;;;;
7383;wmc;Wamas;Wamas language;regular;ngf-mad;Madang;;;;;;
7384;wmd;Mamaindé;Mamaindé language;regular;sai-nmk;Nambikwaran;;;;Latn;Mamaindê,Mamainde;
7385;wme;Wambule;Wambule language;regular;sit-kiw;Western Kiranti;;;;Latn;;
7386;wmh;Waima'a;Waima'a language;regular;poz-tim;Timoric;;;;Latn;Waimoa;
7387;wmi;Wamin;Wamin language;regular;;;;;;;
7388;wmm;Maiwa (Indonesia);Maiwa (Indonesia) language;regular;poz;Malayo-Polynesian;;;;Latn;Maiwa;
7389;wmn;Waamwang;Waamwang language;regular;poz-cln;New Caledonian;;;;Latn;;
7390;wmo;Wam;Wam language;regular;qfa-tor;Torricelli;;;;Latn;Wom (New Guinea),Wom (Papua New Guinea),Wom;
7391;wms;Wambon;Wambon language;regular;ngf;Trans-New Guinea;;;;Latn;;
7392;wmt;Walmajarri;Walmajarri language;regular;aus-pam;Pama-Nyungan;;;;Latn;;
7393;wmw;Mwani;Mwani language;regular;bnt-swh;Swahili;;;;Latn;;
7394;wmx;Womo;Womo language;regular;paa-msk;Sko;;;;Latn;;
7395;wnb;Wanambre;Wanambre language;regular;ngf;Trans-New Guinea;;;;Latn;;
7396;wnc;Wantoat;Wantoat language;regular;ngf-fin;Finisterre;;;;Latn;;
7397;wnd;Wandarang;Wandarang language;regular;aus-arn;Arnhem;;;;Latn;;
7398;wne;Waneci;Waneci language;regular;ira-pat;Pathan;;;;ps-Arab;Wanetsi,Wanechi,Chalgari,Tarino;
7399;wng;Wanggom;Wanggom language;regular;ngf;Trans-New Guinea;;;;Latn;;
7400;wni;Ndzwani Comorian;Ndzwani Comorian language;regular;bnt-com;Comorian;sortkey;;;Latn;;
7401;wnk;Wanukaka;Wanukaka language;regular;poz;Malayo-Polynesian;;;;Latn;;
7402;wnm;Wanggamala;Wanggamala language;regular;aus-kar;Karnic;;;;Latn;;
7403;wno;Wano;Wano language;regular;ngf;Trans-New Guinea;;;;Latn;;
7404;wnp;Wanap;Wanap language;regular;qfa-tor;Torricelli;;;;Latn;;
7405;wnu;Usan;Usan language;regular;ngf;Trans-New Guinea;;;;Latn;;
7406;wnw;Wintu;Wintu language;regular;nai-wtq;Wintuan;;;;Latn;;
7407;wny;Wanyi;Wanyi language;regular;aus-gar;Garawan;;;;Latn;Wanji,Waanyi;
7408;wo;Wolof;Wolof language;regular;alv-fwo;Fula-Wolof;;;;Latn,Arab;;
7409;woa;Tyaraity;Tyaraity language;regular;;;;;;;
7410;wob;Wè Northern;Wè Northern language;regular;kro-wee;Wee;;;;;;
7411;woc;Wogeo;Wogeo language;regular;poz-ocw;Western Oceanic;;;;Latn;;
7412;wod;Wolani;Wolani language;regular;ngf;Trans-New Guinea;;;;Latn;;
7413;woe;Woleaian;Woleaian language;regular;poz-mic;Micronesian;;;;Latn;;
7414;wog;Wogamusin;Wogamusin language;regular;paa-spk;Sepik;;;;Latn;;
7415;woi;Kamang;Kamang language;regular;ngf;Trans-New Guinea;;;;Latn;Woisika;
7416;wok;Longto;Longto language;regular;alv-dur;Duru;;;;Latn;Voko,Woko;
7417;wom;Perema;Perema language;regular;alv-lek;Leko;;;;Latn;Wom (Nigeria),Wom;
7418;won;Wongo;Wongo language;regular;bnt-bsh;Bushoong;;;;Latn;;
7419;woo;Manombai;Manombai language;regular;poz;Malayo-Polynesian;;;;Latn;;
7420;wor;Woria;Woria language;regular;paa-egb;East Geelvink Bay;;;;Latn;;
7421;wos;Hanga Hundi;Hanga Hundi language;regular;paa-spk;Sepik;;;;Latn;;
7422;wow;Wawonii;Wawonii language;regular;poz-btk;Bungku-Tolaki;;;;Latn;;
7423;wpc;Wirö;Wirö language;regular;;;;;Latn;Wiru,Maco,Mako,Maku,Macu,Wotuja;
7424;wra;Warapu;Warapu language;regular;paa-msk;Sko;;;;Latn;Barupu;
7425;wrb;Warluwara;Warluwara language;regular;aus-pam;Pama-Nyungan;;;;Latn;;
7426;wrg;Warungu;Warungu language;regular;aus-pam;Pama-Nyungan;;;;Latn;Warrungu,Warrongo,Warrangu,Warrango;
7427;wrh;Wiradhuri;Wiradhuri language;regular;aus-cww;Central New South Wales;;;;Latn;Wiradjuri,Wirradhuri,Wiradhuray,Wirradgerry,Wirradjerry,Wiradyuri,Wirrathuri,Wiratheri,Wooradgery,Wooragurie,Wiiratheri,Wooratherie,Waradgeri,Weri-ari;
7428;wri;Wariyangga;Wariyangga language;regular;aus-psw;Southwest Pama-Nyungan;;;;Latn;;
7429;wrk;Garawa;Garawa language;regular;aus-gar;Garawan;;;;Latn;Garrwa,Karawa,Karrwa,Gaarwa;
7430;wrl;Warlmanpa;Warlmanpa language;regular;aus-pam;Pama-Nyungan;;;;;;
7431;wrm;Warumungu;Warumungu language;regular;aus-pam;Pama-Nyungan;;;;Latn;;
7432;wrn;Warnang;Warnang language;regular;alv-hei;Heiban;;;;;;
7433;wro;Worora;Worora language;regular;aus-wor;Worrorran;;;;;Worrorra,Wororan,Worrorran;
7434;wrp;Waropen;Waropen language;regular;poz-hce;Halmahera-Cenderawasih;;;;Latn;;
7435;wrr;Wardaman;Wardaman language;regular;aus-yng;Yangmanic;;;;;;
7436;wrs;Waris;Waris language;regular;paa-brd;Border;;;;;;
7437;wru;Waru;Waru language;regular;;;;;;;
7438;wrv;Waruna;Waruna language;regular;;;;;;;
7439;wrw;Gugu Warra;Gugu Warra language;regular;;;;;;;
7440;wrx;Wae Rana;Wae Rana language;regular;;;;;;;
7441;wrz;Warray;Warray language;regular;aus-gun;Gunwinyguan;;;;;Waray;
7442;wsa;Warembori;Warembori language;regular;;;;;;;
7443;wsi;Wusi;Wusi language;regular;poz-vnc;North-Central Vanuatu;;;;Latn;Kerepua,Wusi-Kerepua;
7444;wsk;Waskia;Waskia language;regular;ngf-mad;Madang;;;;Latn;;
7445;wsr;Owenia;Owenia language;regular;;;;;;;
7446;wss;Wasa;Wasa language;regular;alv-ctn;Central Tano;;;;;;
7447;wsu;Wasu;Wasu language;regular;;;;;;;
7448;wsv;Wotapuri-Katarqalai;Wotapuri-Katarqalai language;regular;inc-dar;Dardic;;;;;;
7449;wtf;Watiwa;Watiwa language;regular;ngf-mad;Madang;;;;Latn;Dumpu;
7450;wth;Wathaurong;Wathaurong language;regular;aus-pam;Pama-Nyungan;;;;Latn;Wathawurrung,Wathaurung,Wada wurrung,Barrabool;
7451;wti;Berta;Berta language;regular;;;;;;;
7452;wtk;Watakataui;Watakataui language;regular;paa-spk;Sepik;;;;;;
7453;wtm;Mewati;Mewati language;regular;inc-wes;Western Indo-Aryan;;;;;;
7454;wtw;Wotu;Wotu language;regular;;;;;;;
7455;wua;Wikngenchera;Wikngenchera language;regular;aus-pmn;Paman;;;;;;
7456;wub;Wunambal;Wunambal language;regular;aus-wor;Worrorran;;;;;;
7457;wud;Wudu;Wudu language;regular;alv-gbe;Gbe;;;;Latn;;
7458;wuh;Wutunhua;Wutunhua language;regular;crp;creole or pidgin;;;;Latn;;
7459;wul;Silimo;Silimo language;regular;ngf;Trans-New Guinea;;;;;;
7460;wum;Wumbvu;Wumbvu language;regular;bnt-kel;Kele;;;;Latn;;
7461;wun;Bungu;Bungu language;regular;bnt-mby;Mbeya;;;;Latn;;
7462;wur;Wurrugu;Wurrugu language;regular;aus-wdj;Iwaidjan;;;;;Popham Bay;
7463;wut;Wutung;Wutung language;regular;paa-msk;Sko;;;;Latn;;
7464;wuu;Wu;Wu language;regular;zhx;Sinitic;sortkey;;;Hani,Hant,Hans;;
7465;wuv;Wuvulu-Aua;Wuvulu-Aua language;regular;poz-aay;Admiralty Islands;;;;;Wuvulu;
7466;wux;Wulna;Wulna language;regular;;;;;;;
7467;wuy;Wauyai;Wauyai language;regular;poz-hce;Halmahera-Cenderawasih;;;;;;
7468;wwa;Waama;Waama language;regular;nic-eov;Eastern Oti-Volta;;;;Latn;;
7469;wwo;Dorig;Dorig language;regular;poz-vnc;North-Central Vanuatu;;;;;;
7470;wwr;Warrwa;Warrwa language;regular;;;;;;;
7471;www;Wawa;Wawa language;regular;nic-mmb;Mambiloid;;;;Latn;;
7472;wxa;Waxianghua;Waxianghua language;regular;zhx;Sinitic;sortkey;;;Hani,Hant,Hans;;
7473;wxw;Wardandi;Wardandi language;regular;;;;;;;
7474;wya;Wyandot;Wyandot language;regular;iro-nor;North Iroquoian;;;;Latn;;
7475;wyb;Ngiyambaa;Ngiyambaa language;regular;aus-cww;Central New South Wales;;;;Latn;Wangaaybuwan-Ngiyambaa,Wangaaybuwan,Wayilwan;
7476;wyi;Woiwurrung;Woiwurrung language;regular;aus-pam;Pama-Nyungan;;;;Latn;Woiworung,Woiwurrong,Wuywurung,Wurundjeri,Warerong,Warorong,Waverong,Wavoo-rong,Wawoorong,Wawoo-rong,Wawurong,Wawurrong,Woewo-rung,Woiwurong,Woi-wurrong,Woiwurru,Woiwurung,Wooeewoorong,Wowerong,Wainworra,Wairwaioo,Warwaroo,Wurrundyirra-baluk,Wurrunjeri,Wurunjeri,Wurunjerri-baluk,Oorongie,Urunjeri,Bunurong,Bunwurrung,Boonwerung,Boonwurrung,Bunurowrung,Boonoorong,Boonerwrung,Bururong;
7477;wym;Vilamovian;Vilamovian language;regular;gmw;West Germanic;;autodetect;;Latn;;
7478;wyr;Wayoró;Wayoró language;regular;tup;Tupian;;;;;Ajurú,Ayurú,Uaiora,Wajaru,Wayurú;
7479;wyy;Western Fijian;Western Fijian language;regular;poz-occ;Central-Eastern Oceanic;;;;;;
7480;xaa;Andalusian Arabic;Andalusian Arabic language;regular;sem-arb;Arabic;;autodetect;;Arab,Latn;;
7481;xab;Sambe;Sambe language;regular;nic-alu;Alumic;;;;Latn;;
7482;xac;Kachari;Kachari language;regular;tbq-bdg;Bodo-Garo;;;;;;
7483;xad;Adai;Adai language;regular;;;;;;;
7484;xae;Aequian;Aequian language;regular;itc;Italic;;;;;;
7485;xag;Aghwan;Aghwan language;regular;cau-esm;Eastern Samur;;;;Aghb;Caucasian Albanian,Old Udi;
7486;xai;Kaimbé;Kaimbé language;regular;;;;;;;
7487;xaj;Ararandewára;Ararandewára language;regular;tup-gua;Tupi-Guarani;;;;Latn;;
7488;xak;Maku;Maku language;regular;;;;;Latn;Mako,Máku,Mácu,Macú,Macu,Máko,Maku-Auari;
7489;xal;Kalmyk;Kalmyk language;regular;xgn-cen;Central Mongolic;sortkey;;;Cyrl,xwo-Mong;Oirat,Modern Oirat;
7490;xam;ǀXam;ǀXam language;regular;khi-tuu;Tuu;;;;Latn;ǀKham;
7491;xan;Xamtanga;Xamtanga language;regular;cus-cen;Central Cushitic;;;;;;
7492;xao;Khao;Khao language;regular;mkh-pal;Palaungic;;;;;;
7493;xap;Apalachee;Apalachee language;regular;nai-mus;Muskogean;;;;Latn;;
7494;xaq;Aquitanian;Aquitanian language;regular;euq;Vasconic;;;;Latn;;
7495;xar;Karami;Karami language;regular;;;;;;;
7496;xas;Kamassian;Kamassian language;regular;syd;Samoyedic;;;;Cyrl;;
7497;xat;Katawixi;Katawixi language;regular;sai-ktk;Katukinan;;;;;;
7498;xau;Kauwera;Kauwera language;regular;paa-tkw;Tor-Kwerba;;;;;;
7499;xav;Xavante;Xavante language;regular;sai-cje;Central Jê;;;;Latn;;
7500;xaw;Kawaiisu;Kawaiisu language;regular;azc-num;Numic;;;;Latn;;
7501;xay;Kayan Mahakam;Kayan Mahakam language;regular;;;;;;;
7502;xbb;Lower Burdekin;Lower Burdekin language;regular;;;;;;;
7503;xbc;Bactrian;Bactrian language;regular;ira-sbc;Sogdo-Bactrian;;autodetect;;Grek,Mani;;
7504;xbd;Bindal;Bindal language;regular;;;;;;;
7505;xbe;Bigambal;Bigambal language;regular;aus-pam;Pama-Nyungan;;;;;;
7506;xbg;Bunganditj;Bunganditj language;regular;;;;;;;
7507;xbi;Kombio;Kombio language;regular;qfa-tor;Torricelli;;;;Latn;;
7508;xbj;Birrpayi;Birrpayi language;regular;;;;;;;
7509;xbm;Middle Breton;Middle Breton language;regular;cel-bry;Brythonic;;;;Latn;;
7510;xbn;Kenaboi;Kenaboi language;regular;;;;;;;
7511;xbo;Bulgar;Bulgar language;regular;trk-ogr;Oghur;;autodetect;;Arab,Grek;Bolğar,Bulghar,Bolghar,Bolgarian,Bolgar;
7512;xbp;Bibbulman;Bibbulman language;regular;;;;;;;
7513;xbr;Kambera;Kambera language;regular;poz-cet;Central-Eastern Malayo-Polynesian;;;;Latn;East Sumbanese,Sumbanese;
7514;xbw;Kambiwá;Kambiwá language;regular;;;;;;;
7515;xby;Butchulla;Butchulla language;regular;;;;;;Badjala;
7516;xcb;Cumbric;Cumbric language;regular;cel-bry;Brythonic;;;;;;
7517;xcc;Camunic;Camunic language;regular;;;;;Ital;;
7518;xce;Celtiberian;Celtiberian language;regular;cel;Celtic;;;;Latn;;
7519;xch;Chemakum;Chemakum language;regular;chi;Chimakuan;;;;Latn;;
7520;xcl;Old Armenian;Old Armenian language;regular;hyx;Armenian;;autodetect;;Armn;;
7521;xcm;Comecrudo;Comecrudo language;regular;nai-pak;Pakawan;;;;;;
7522;xcn;Cotoname;Cotoname language;regular;nai-pak;Pakawan;;;;;;
7523;xco;Khwarezmian;Khwarezmian language;regular;ira-sbc;Sogdo-Bactrian;;;;Arab,Armi,Chrs,Phlv,Sogd;Chorasmian,Khwarazmian,Khorezmian;
7524;xcr;Carian;Carian language;regular;ine-ana;Anatolian;;;;Cari;;
7525;xct;Classical Tibetan;Classical Tibetan language;regular;sit-tib;Tibetic;sortkey;autodetect;;Tibt,Hani,Marc,Mong,mnc-Mong,xwo-Mong,Phag,Tang,Zanb;;
7526;xcu;Curonian;Curonian language;regular;bat;Baltic;;;;Latn;;
7527;xcv;Chuvan;Chuvan language;regular;qfa-yuk;Yukaghir;;;;Cyrl;Chuvantsy,Chuvansky;
7528;xcw;Coahuilteco;Coahuilteco language;regular;nai-pak;Pakawan;;;;;;
7529;xcy;Cayuse;Cayuse language;regular;;;;;;;
7530;xda;Darkinjung;Darkinjung language;regular;aus-yuk;Yuin-Kuric;;;;Latn;;
7531;xdc;Dacian;Dacian language;regular;ine;Indo-European;;;;Latn;;
7532;xdk;Dharug;Dharug language;regular;aus-yuk;Yuin-Kuric;;;;Latn;Darug,Dharruk,Dharuk,Eora,Iora,Iyora,Sydney;
7533;xdm;Edomite;Edomite language;regular;sem-can;Canaanite;;;;Phnx;;
7534;xdy;Malayic Dayak;Malayic Dayak language;regular;;;;;;;
7535;xeb;Eblaite;Eblaite language;regular;sem-eas;East Semitic;;;;Xsux;;
7536;xed;Hdi;Hdi language;regular;cdc-cbm;Central Chadic;;;;Latn;;
7537;xeg;ǁXegwi;ǁXegwi language;regular;khi-tuu;Tuu;;;;Latn;;
7538;xel;Kelo;Kelo language;regular;sdv-eje;Eastern Jebel;;;;;;
7539;xem;Kembayan;Kembayan language;regular;;;;;;;
7540;xep;Epi-Olmec;Epi-Olmec language;regular;;;;;;;
7541;xer;Xerénte;Xerénte language;regular;sai-cje;Central Jê;;;;Latn;Koromu,Cherente,Sherenté;
7542;xes;Kesawai;Kesawai language;regular;ngf-mad;Madang;;;;Latn;Koromu;
7543;xet;Xetá;Xetá language;regular;tup-gua;Tupi-Guarani;;;;Latn;;
7544;xeu;Keoru-Ahia;Keoru-Ahia language;regular;ngf;Trans-New Guinea;;;;;;
7545;xfa;Faliscan;Faliscan language;regular;itc;Italic;;autodetect;;Ital,Latn;;
7546;xga;Galatian;Galatian language;regular;cel;Celtic;;;;Latn,Grek;;
7547;xgb;Gbin;Gbin language;regular;dmn-mse;Southeastern Mande;;;;Latn;;
7548;xgd;Gudang;Gudang language;regular;;;;;;;
7549;xgf;Gabrielino-Fernandeño;Gabrielino-Fernandeño language;regular;azc-tak;Takic;;;;Latn;Tongva,Gabrielino,Gabrieleño,Fernandeño;
7550;xgg;Goreng;Goreng language;regular;;;;;;;
7551;xgi;Garingbal;Garingbal language;regular;;;;;;;
7552;xgl;Galindan;Galindan language;regular;bat;Baltic;;;;Latn;;
7553;xgm;Darumbal;Darumbal language;regular;;;;;;Darambal,Dharumbal,Dharambal,Guwinmal,Kuinmabara,Karunbara,Rakiwara,Wapabara;
7554;xgn-mgl;Mongghul;Mongghul language;regular;mjg;Monguor;;;exceptional;Latn;;
7555;xgn-mgr;Mangghuer;Mangghuer language;regular;mjg;Monguor;;;exceptional;Latn;;
7556;xgn-pro;Proto-Mongolic;Proto-Mongolic language;reconstructed;xgn;Mongolic;;;exceptional;Latnx;;
7557;xgn-rou;Rouran;Rouran language;regular;xgn;Mongolic;sortkey;;exceptional;Hani,Latnx;;
7558;xgr;Garza;Garza language;regular;nai-pak;Pakawan;;;;;;
7559;xgu;Unggumi;Unggumi language;regular;aus-wor;Worrorran;;;;Latn;;
7560;xgw;Guwa;Guwa language;regular;;;;;;;
7561;xh;Xhosa;Xhosa language;regular;bnt-ngu;Nguni;;autodetect;;Latn;;
7562;xha;Harami;Harami language;regular;;;;;Sarb;;
7563;xhc;Hunnic;Hunnic language;regular;;;;;;Hunnish;
7564;xhd;Hadrami;Hadrami language;regular;sem-osa;Old South Arabian;;;;Sarb;;
7565;xhe;Khetrani;Khetrani language;regular;inc-pan;Punjabi-Lahnda;;;;;Khetranki;
7566;xhm;Middle Khmer;Middle Khmer language;regular;mkh-kmr;Khmeric;;;;Latnx,Khmr;;
7567;xhr;Hernican;Hernican language;regular;itc-sbl;Osco-Umbrian;;;;Ital;;
7568;xht;Hattic;Hattic language;regular;qfa-iso;isolate;;;;Xsux;;
7569;xhu;Hurrian;Hurrian language;regular;qfa-hur;Hurro-Urartian;;;;Xsux,Ugar;;
7570;xhv;Khua;Khua language;regular;mkh-kat;Katuic;;;;;;
7571;xib;Iberian;Iberian language;regular;qfa-iso;isolate;;;;Latn,Ibrn;;
7572;xii;Xiri;Xiri language;regular;;;;;;;
7573;xil;Illyrian;Illyrian language;reconstructed;ine;Indo-European;;;;;;
7574;xin;Xinca;Xinca language;regular;nai-xin;Xincan;;;;Latn;;
7575;xir;Xiriâna;Xiriâna language;regular;awd;Arawakan;;;;Latn;;
7576;xis;Kisan;Kisan language;regular;;;;;;;
7577;xiv;Indus Valley Language;Indus Valley Language;regular;;;;;Inds;;
7578;xiy;Xipaya;Xipaya language;regular;tup;Tupian;;;;;Shipaja,Xipaia;
7579;xjb;Minjungbal;Minjungbal language;regular;aus-pam;Pama-Nyungan;;;;Latn;;
7580;xka;Kalkoti;Kalkoti language;regular;inc-dar;Dardic;;;;xka-Arab;;
7581;xkb;Manigri-Kambolé Ede Nago;Manigri-Kambolé Ede Nago language;regular;alv-ede;Ede;;;;;;
7582;xkc;Khoini;Khoini language;regular;xme-ttc;Tatic;;;;;;
7583;xkd;Mendalam Kayan;Mendalam Kayan language;regular;;;;;;;
7584;xke;Kereho;Kereho language;regular;poz;Malayo-Polynesian;;;;Latn;Krio Dayak,Krio,Keriu,Seputan;
7585;xkf;Khengkha;Khengkha language;regular;sit-ebo;East Bodish;sortkey;autodetect;;Tibt;Kheng;
7586;xkg;Kagoro;Kagoro language;regular;dmn-wmn;West Manding;;;;;;
7587;xki;Kenyan Sign Language;Kenyan Sign Language;regular;sgn;sign;;;;;;
7588;xkj;Kajali;Kajali language;regular;xme-ttc;Tatic;;;;;;
7589;xkk;Kaco';Kaco' language;regular;mkh;Mon-Khmer;;;;;Lamam;
7590;xkl;Bakung;Bakung language;regular;poz-swa;North Sarawakan;;;;Latn;Mainstream Kenyah,Kenyah;
7591;xkn;Kayan River Kayan;Kayan River Kayan language;regular;poz;Malayo-Polynesian;;;;;;
7592;xko;Kiorr;Kiorr language;regular;mkh-pal;Palaungic;;;;;;
7593;xkp;Kabatei;Kabatei language;regular;xme-ttc;Tatic;;;;;;
